t,mean_speed,coherence,n_clusters,mean_cluster_size,n_edges,mean_novelty,mean_boreness,mean_load,n_joined,n_detached,n_merges,mean_omega0,std_omega0
1276,0.7045868475160387,0.8828330518715878,16,3.125,36,0.44613797403022987,0.016578816804708806,1.92881485999003,1,0,1,0.1512899647089634,0.009111315162920573
1277,0.7030766621182842,0.8821894053142747,16,3.125,36,0.3926133413260058,0.016246013805420012,1.8794170614745225,0,0,0,0.1512899647089634,0.009111315162920573
1278,0.7081748013170741,0.8815393704321574,16,3.125,36,0.34550815580592276,0.016052505895168007,1.8501916859927428,0,0,0,0.1512899647089634,0.009111315162920573
1279,0.7050312690122673,0.8808829612490792,16,3.125,36,0.30425931141270957,0.015920964344148348,1.8727206812295178,0,0,0,0.1512899647089634,0.009111315162920573
1280,0.7063639684172496,0.8802201919344091,16,3.125,36,0.2677567068115866,0.015898388669220567,1.8822778448733708,0,0,0,0.1512899647089634,0.009111315162920573
1281,0.7133766080774814,0.8649030049363289,15,3.3333333333333335,37,0.3708621768549897,0.01568068029734866,1.9362351717028081,1,0,1,0.1512899647089634,0.009111315162920573
1282,0.7176236079617895,0.8644614939482086,15,3.3333333333333335,37,0.32636509151121473,0.015605687634955234,1.8926074540990894,0,0,0,0.1512899647089634,0.009111315162920573
1283,0.7175803198981008,0.8640132718059,16,3.125,36,0.27686997164037513,0.015647308426484357,1.7947132823784955,0,1,0,0.1512899647089634,0.009111315162920573
1284,0.715790815560975,0.8635583484132813,16,3.125,36,0.24365172962998904,0.015803810909277006,1.7736345123236965,0,0,0,0.1512899647089634,0.009111315162920573
1285,0.7185471959610176,0.8630967338300118,16,3.125,36,0.21441986493789006,0.016037412206897115,1.7392345248720114,0,0,0,0.1512899647089634,0.009111315162920573
1286,0.715217521396454,0.8626284382713105,16,3.125,37,0.19010491867749674,0.016305740645516535,1.764499905638456,1,0,0,0.1512899647089634,0.009111315162920573
1287,0.7122416187820755,0.8621534721077286,16,3.125,37,0.16741717798808256,0.016583321555224774,1.765778022616818,0,0,0,0.1512899647089634,0.009111315162920573
1288,0.7062934706125538,0.8616718458649156,16,3.125,37,0.14750150600699305,0.016850225462884255,1.7689966904721723,0,0,0,0.1512899647089634,0.009111315162920573
1289,0.7094967030252677,0.8611835702233823,16,3.125,37,0.12984325315250078,0.01712945711523293,1.7737777920424826,0,0,0,0.1512899647089634,0.009111315162920573
1290,0.7083232458698205,0.8606886560182541,16,3.125,37,0.11453948727680154,0.01736874966535753,1.8121275724793175,0,0,0,0.1512899647089634,0.009111315162920573
1291,0.7074722835785572,0.8601871142390232,17,2.9411764705882355,36,0.3191298233196663,0.017570605392838456,1.9150308040767272,0,1,0,0.1512899647089634,0.009111315162920573
1292,0.7076041033038157,0.8596789560292913,17,2.9411764705882355,35,0.2818320544906371,0.017792359125535187,1.8562639152580784,0,1,0,0.1512899647089634,0.009111315162920573
1293,0.7076554680301395,0.8591641926865091,17,2.9411764705882355,34,0.2492617439066037,0.018005341048153923,1.831930558266734,0,1,0,0.1512899647089634,0.009111315162920573
1294,0.7040549484254758,0.8586428356617094,17,2.9411764705882355,34,0.21943232483152175,0.01823297707508585,1.7804395288409922,0,0,0,0.1512899647089634,0.009111315162920573
1295,0.7051830182638706,0.8729756681430985,16,3.125,34,0.2101664752993161,0.018156732682776507,1.8106849856361493,1,1,1,0.1512899647089634,0.009111315162920573
1296,0.7084170708126423,0.8725232521609347,16,3.125,34,0.18496556059121994,0.018167470214966473,1.7614181616971514,0,0,0,0.1512899647089634,0.009111315162920573
1297,0.7075588591240682,0.8720640623159309,16,3.125,34,0.16305655677163167,0.01818565831732298,1.7786630530697938,0,0,0,0.1512899647089634,0.009111315162920573
1298,0.702461536805637,0.8715981089793355,16,3.125,34,0.14380365651937344,0.01820265767902804,1.8139040331667349,0,0,0,0.1512899647089634,0.009111315162920573
1299,0.6990174020584322,0.8711254026790345,17,2.9411764705882355,34,0.1418827523405015,0.01996188085127747,1.8020960308456342,1,1,0,0.1512899647089634,0.009111315162920573
1300,0.6945919151037913,0.8706459540993026,17,2.9411764705882355,34,0.12492943086198723,0.021567352907622604,1.8056824430981926,0,0,0,0.1512899647089634,0.009111315162920573
1301,0.6927585657216597,0.8701597740805457,17,2.9411764705882355,34,0.11018515084372632,0.023039438304047442,1.812404678941986,0,0,0,0.1512899647089634,0.009111315162920573
1302,0.69421652220049,0.8696668736190386,17,2.9411764705882355,34,0.09753756012890914,0.0243200472625705,1.7712427274041582,0,0,0,0.1512899647089634,0.009111315162920573
1303,0.6936134755313956,0.8691672638666582,18,2.7777777777777777,33,0.0925235997414139,0.025241322790979924,1.7315543033399576,0,1,0,0.1512899647089634,0.009111315162920573
1304,0.6942018878091101,0.8686609561306095,18,2.7777777777777777,33,0.08178270824549011,0.026147671975245274,1.6915997325686263,0,0,0,0.1512899647089634,0.009111315162920573
1305,0.6927053569143353,0.8681479618731465,18,2.7777777777777777,33,0.07188499827781779,0.02711094163404128,1.6685285796826894,0,0,0,0.1512899647089634,0.009111315162920573
1306,0.6934967041691436,0.8676282927112893,18,2.7777777777777777,33,0.0636535502246412,0.028001614647487343,1.6332403156717843,0,0,0,0.1512899647089634,0.009111315162920573
1307,0.6897618823256957,0.8671019604165318,19,2.6315789473684212,32,0.062216889226572605,0.02865305568121501,1.5796162726886929,0,1,0,0.1512899647089634,0.009111315162920573
1308,0.6920502595979091,0.8665689769145483,19,2.6315789473684212,32,0.0547873973819079,0.029352598887677713,1.589587042793707,0,0,0,0.1512899647089634,0.009111315162920573
1309,0.688496161901602,0.8660293542848918,19,2.6315789473684212,32,0.04822269201060125,0.03008785475566616,1.584469568479782,0,0,0,0.1512899647089634,0.009111315162920573
1310,0.6857224682697302,0.8902842470323888,18,2.7777777777777777,33,0.4269980893315045,0.026575734682980162,1.7873508185539686,1,0,1,0.1512899647089634,0.009111315162920573
1311,0.6896910289618896,0.8896455402705181,18,2.7777777777777777,33,0.3758060205793788,0.023791880595902468,1.7393475860639267,0,0,0,0.1512899647089634,0.009111315162920573
1312,0.6942447425703814,0.8849162900879564,17,2.9411764705882355,34,0.33232224713171166,0.021313659306526803,1.704791328566252,1,0,1,0.1512899647089634,0.009111315162920573
1313,0.6936005429019647,0.884271858668498,17,2.9411764705882355,34,0.29245705113955817,0.019386451108463792,1.6795227158991537,0,0,0,0.1512899647089634,0.009111315162920573
1314,0.6940214491874402,0.8836209438208267,17,2.9411764705882355,34,0.2574965685858983,0.017899277590551706,1.658784305063103,0,0,0,0.1512899647089634,0.009111315162920573
1315,0.6958634298581228,0.8829635603521333,17,2.9411764705882355,34,0.22670570440436935,0.016772795287758067,1.6257381955762946,0,0,0,0.1512899647089634,0.009111315162920573
1316,0.6934081012825759,0.8822997232156871,17,2.9411764705882355,34,0.19951083288098365,0.015953313510687503,1.561242579428845,0,0,0,0.1512899647089634,0.009111315162920573
1317,0.6922301447701555,0.8816294475104194,17,2.9411764705882355,35,0.17717855350817746,0.015385022483361842,1.5869591918800976,1,0,0,0.1512899647089634,0.009111315162920573
1318,0.6880913385304648,0.8809527484805029,19,2.6315789473684212,33,0.11903808798937832,0.018084158378967565,1.5434118976250206,0,2,0,0.1512899647089634,0.009111315162920573
1319,0.6909305149046778,0.8796072571701987,18,2.7777777777777777,34,0.11002034497203801,0.02013758277423148,1.5600039906067682,1,0,1,0.1512899647089634,0.009111315162920573
1320,0.6886295000701417,0.8789242615714531,18,2.7777777777777777,34,0.09683098856456786,0.02198561098293742,1.5655924308563995,0,0,0,0.1512899647089634,0.009111315162920573
1321,0.6901963154534263,0.8782348158802497,18,2.7777777777777777,34,0.08523538379025447,0.023666188298719068,1.556761608562397,0,0,0,0.1512899647089634,0.009111315162920573
1322,0.6919740451793852,0.8775389357824397,18,2.7777777777777777,34,0.07502820347273673,0.025200676458614256,1.5344822057998249,0,0,0,0.1512899647089634,0.009111315162920573
1323,0.6916005888062124,0.8890320909683972,17,2.9411764705882355,35,0.2045912029356963,0.022326512319668246,1.6353536845485557,1,0,1,0.1512899647089634,0.009111315162920573
1324,0.6846117300424782,0.888401706060095,17,2.9411764705882355,35,0.18007741197799057,0.020096093606732795,1.5882456692771476,0,0,0,0.1512899647089634,0.009111315162920573
1325,0.6824530911616863,0.8877648088000971,18,2.7777777777777777,34,0.17994761853579663,0.020853993907323027,1.583117987689243,0,1,0,0.1512899647089634,0.009111315162920573
1326,0.6818478010859553,0.8871214138101067,18,2.7777777777777777,34,0.15854817074343186,0.02176419411338971,1.5844909648718826,0,0,0,0.1512899647089634,0.009111315162920573
1327,0.6856438550131656,0.8864715358582097,18,2.7777777777777777,33,0.14369737899549537,0.022539348793946923,1.5412399742166647,0,1,0,0.1512899647089634,0.009111315162920573
1328,0.6839932844964028,0.8858151898584588,18,2.7777777777777777,33,0.12647276544748431,0.023463322898776902,1.5323998193830164,0,0,0,0.1512899647089634,0.009111315162920573
1329,0.6839876827582307,0.8851523908704505,18,2.7777777777777777,33,0.11131550174726206,0.024491052337464413,1.5256764211342517,0,0,0,0.1512899647089634,0.009111315162920573
1330,0.6822601742580139,0.8844831540988978,19,2.6315789473684212,32,0.3274891207902007,0.022212343613716917,1.679658812538541,0,1,0,0.1512899647089634,0.009111315162920573
1331,0.6829150955362461,0.8838074948931983,19,2.6315789473684212,32,0.2883091287301065,0.020563889861415666,1.7491094822863797,0,0,0,0.1512899647089634,0.009111315162920573
1332,0.6838848750325668,0.8831254287469968,19,2.6315789473684212,32,0.25391550853791484,0.019362800156348406,1.723692308908986,0,0,0,0.1512899647089634,0.009111315162920573
1333,0.6851819495548541,0.8824369712977433,19,2.6315789473684212,33,0.2252723461274615,0.01850762651228553,1.7421706605161547,1,0,0,0.1512899647089634,0.009111315162920573
1334,0.686930236015363,0.8817421383262442,19,2.6315789473684212,33,0.1982707778693076,0.01795929654229977,1.7229679063513428,0,0,0,0.1512899647089634,0.009111315162920573
1335,0.6879110601761621,0.881040945756213,19,2.6315789473684212,33,0.17513370450569743,0.017515176792729386,1.693334302425737,0,0,0,0.1512899647089634,0.009111315162920573
1336,0.6904800700042218,0.8803334096538095,19,2.6315789473684212,33,0.15414663253423297,0.017280397414040215,1.6636785393122784,0,0,0,0.1512899647089634,0.009111315162920573
1337,0.6928912329017406,0.8796195462271803,19,2.6315789473684212,33,0.13597333404170991,0.017139541792200834,1.6347269202688302,0,0,0,0.1512899647089634,0.009111315162920573
1338,0.6890008058401191,0.878899371825991,19,2.6315789473684212,33,0.1196897939662334,0.01712651174414542,1.6234210662625934,0,0,0,0.1512899647089634,0.009111315162920573
1339,0.6804500889376189,0.878172902940954,19,2.6315789473684212,33,0.10535819696694283,0.017204429808028013,1.6629203105923056,0,0,0,0.1512899647089634,0.009111315162920573
1340,0.6769751970938828,0.8774401562033519,19,2.6315789473684212,33,0.09299062688301558,0.017300139895580813,1.6370734204389144,0,0,0,0.1512899647089634,0.009111315162920573
1341,0.6757356841108766,0.876701148384557,19,2.6315789473684212,33,0.08210952357165041,0.017400822040446226,1.6287249973748188,0,0,0,0.1512899647089634,0.009111315162920573
1342,0.6731582131760063,0.8759558963955426,19,2.6315789473684212,32,0.07443235266419156,0.0175522412637596,1.6365038740223867,0,1,0,0.1512899647089634,0.009111315162920573
1343,0.670652157607903,0.8752044172863941,19,2.6315789473684212,32,0.06553537794431681,0.017889418484378375,1.613204573584494,0,0,0,0.1512899647089634,0.009111315162920573
1344,0.6694705050002864,0.8744467282458123,19,2.6315789473684212,32,0.05770197821503606,0.0186884262216628,1.5762836970424494,0,0,0,0.1512899647089634,0.009111315162920573
1345,0.6658791883984431,0.8775300104814416,17,2.9411764705882355,34,0.376406440747578,0.01790361479035202,1.7843407470336174,2,0,2,0.1512899647089634,0.009111315162920573
1346,0.6689660563529284,0.8768353902765552,17,2.9411764705882355,34,0.3314022396302797,0.017299326127684134,1.707964005716971,0,0,0,0.1512899647089634,0.009111315162920573
1347,0.6684588812590109,0.8761346541208664,17,2.9411764705882355,34,0.2917736712212,0.016841445062733995,1.6499061991868222,0,0,0,0.1512899647089634,0.009111315162920573
1348,0.6754443503774943,0.87542781808222,18,2.7777777777777777,33,0.5397869137554203,0.016520732645651036,1.7775036455938291,0,1,0,0.1512899647089634,0.009111315162920573
1349,0.6798914761840043,0.8747148983621614,18,2.7777777777777777,33,0.4750389229205645,0.016346563001552218,1.7207469767577714,0,0,0,0.1512899647089634,0.009111315162920573
1350,0.6805376123665606,0.8739959112954544,18,2.7777777777777777,33,0.41805925186957876,0.016282621989750726,1.685128268375822,0,0,0,0.1512899647089634,0.009111315162920573
1351,0.6836089615089344,0.8732708733495959,18,2.7777777777777777,33,0.3679173789644007,0.0162977721618216,1.669969965319196,0,0,0,0.1512899647089634,0.009111315162920573
1352,0.6801971623978145,0.8725398011243228,18,2.7777777777777777,33,0.3245894981506108,0.016209910949767786,1.6111683523457834,0,0,0,0.1512899647089634,0.009111315162920573
1353,0.6749221526003657,0.871802711351118,18,2.7777777777777777,33,0.2859894147617781,0.016145209690364728,1.6194046389486296,0,0,0,0.1512899647089634,0.009111315162920573
1354,0.6774456547392709,0.8710596208927092,18,2.7777777777777777,33,0.2516862038112406,0.016165266209909258,1.6143699648554164,0,0,0,0.1512899647089634,0.009111315162920573
1355,0.6735186471360011,0.8703105467425645,18,2.7777777777777777,33,0.22150709357349696,0.016242796484617496,1.5799229380706024,0,0,0,0.1512899647089634,0.009111315162920573
1356,0.6759312098751126,0.8695555060243834,18,2.7777777777777777,33,0.19524955467561023,0.016301993163866713,1.5319137442502444,0,0,0,0.1512899647089634,0.009111315162920573
1357,0.6744983006118727,0.8687945159915829,18,2.7777777777777777,33,0.17197259037714085,0.016377943884702355,1.535006562809943,0,0,0,0.1512899647089634,0.009111315162920573
1358,0.6764261807726478,0.8680275940267806,18,2.7777777777777777,33,0.15135332003482405,0.01649154995706928,1.5061792484586383,0,0,0,0.1512899647089634,0.009111315162920573
1359,0.6826230430177703,0.8672547576412708,18,2.7777777777777777,33,0.13383583098301133,0.016526868588773704,1.495326940918115,0,0,0,0.1512899647089634,0.009111315162920573
1360,0.6826998754921922,0.8664760244744985,18,2.7777777777777777,33,0.11786916438831979,0.01661665999736787,1.4854905803792229,0,0,0,0.1512899647089634,0.009111315162920573
1361,0.6863268785929738,0.8656914122935291,18,2.7777777777777777,33,0.10373655438238409,0.016774577826585566,1.5088187439391034,0,0,0,0.1512899647089634,0.009111315162920573
1362,0.6920569958934563,0.8649009389925121,18,2.7777777777777777,34,0.09405753484209642,0.01698488759018947,1.5593671293875127,1,0,0,0.1512899647089634,0.009111315162920573
1363,0.6919773808833104,0.864104622592142,18,2.7777777777777777,34,0.08279364361739316,0.017224888942300662,1.5358756425321274,0,0,0,0.1512899647089634,0.009111315162920573
1364,0.6912714083648216,0.8633024812391138,18,2.7777777777777777,34,0.07290394085588763,0.017548229749990756,1.5613919567848011,0,0,0,0.1512899647089634,0.009111315162920573
1365,0.6846373107083512,0.8691027366314572,17,2.9411764705882355,35,0.5643520557281522,0.01749323131867678,1.8643484276403428,1,0,1,0.1512899647089634,0.009111315162920573
1366,0.6879419482685136,0.8683713020859138,17,2.9411764705882355,35,0.496632821128982,0.01749008062972994,1.8227825883299777,0,0,0,0.1512899647089634,0.009111315162920573
1367,0.6839533465919473,0.8676339686663379,17,2.9411764705882355,35,0.43776339417875626,0.017378807880677555,1.7867602082466951,0,0,0,0.1512899647089634,0.009111315162920573
1368,0.6891217617814216,0.8668907532332686,17,2.9411764705882355,35,0.38544158061427536,0.017297347804339745,1.7868415771731465,0,0,0,0.1512899647089634,0.009111315162920573
1369,0.6890330014878991,0.8661416727746996,17,2.9411764705882355,35,0.3391917569665469,0.0172802432166217,1.774697525783364,0,0,0,0.1512899647089634,0.009111315162920573
1370,0.6920190233715735,0.8653867444055673,17,2.9411764705882355,35,0.2991282878679014,0.017239912063268192,1.7183638264233179,0,0,0,0.1512899647089634,0.009111315162920573
1371,0.686881057223962,0.8646259853672329,17,2.9411764705882355,36,0.26364801026981355,0.01729984494951191,1.721353946438821,1,0,0,0.1512899647089634,0.009111315162920573
1372,0.6864114090038866,0.8638594130269617,17,2.9411764705882355,36,0.23235508744908656,0.017314023563037267,1.701786907677152,0,0,0,0.1512899647089634,0.009111315162920573
1373,0.6842943913838208,0.8630870448773955,17,2.9411764705882355,36,0.20448886786052217,0.01738092851884573,1.700473712122088,0,0,0,0.1512899647089634,0.009111315162920573
1374,0.6771838670524598,0.8623088985360253,17,2.9411764705882355,36,0.17995322840693118,0.017490573494113842,1.7173072305984898,0,0,0,0.1512899647089634,0.009111315162920573
1375,0.6775181550859898,0.8615249917446546,17,2.9411764705882355,36,0.15903314395874174,0.017493566596933952,1.6884213565409933,0,0,0,0.1512899647089634,0.009111315162920573
1376,0.6804377994671692,0.8611137513778538,17,2.9411764705882355,36,0.2756649976594524,0.017345505312889448,1.7791501012199828,1,1,1,0.1512899647089634,0.009111315162920573
1377,0.6813317154106516,0.8603678214879116,17,2.9411764705882355,36,0.2425479629712246,0.01729143757668687,1.7738421047509683,0,0,0,0.1512899647089634,0.009111315162920573
1378,0.6799039029570177,0.8596161883825981,17,2.9411764705882355,35,0.2156525805733537,0.017286946517346767,1.7051265435701877,0,1,0,0.1512899647089634,0.009111315162920573
1379,0.681018402649609,0.858858869500391,17,2.9411764705882355,35,0.19032173014469206,0.01725445863804427,1.7044942845064466,0,0,0,0.1512899647089634,0.009111315162920573
1380,0.6767864078551764,0.8696949234893391,16,3.125,36,0.18259029633355894,0.01662034152166047,1.7072801126148587,1,0,1,0.1512899647089634,0.009111315162920573
1381,0.680147306234365,0.8689237229430647,16,3.125,36,0.1611886492489092,0.016036803081884054,1.725007640660388,0,0,0,0.1512899647089634,0.009111315162920573
1382,0.6704871425844457,0.8681465436092961,17,2.9411764705882355,35,0.1483095652335308,0.015269915405567767,1.7127065774734005,0,1,0,0.1512899647089634,0.009111315162920573
1383,0.6661753018079791,0.8673634033002489,17,2.9411764705882355,35,0.13088246143050278,0.014649528008284198,1.7008201056082628,0,0,0,0.1512899647089634,0.009111315162920573
1384,0.6693480892372424,0.8665743199578447,17,2.9411764705882355,35,0.11537107846158032,0.01416900616097804,1.7384406186394192,0,0,0,0.1512899647089634,0.009111315162920573
1385,0.6728846147491149,0.8663675854766553,16,3.125,36,0.10827724031322207,0.013780474119158061,1.757879822859787,1,0,1,0.1512899647089634,0.009111315162920573
1386,0.6710439270312993,0.8655704371237316,16,3.125,36,0.09538573389521714,0.013829608770955477,1.7169165493410206,0,0,0,0.1512899647089634,0.009111315162920573
1387,0.6710359717562762,0.864767394865747,16,3.125,35,0.08746636426802504,0.014169526515908765,1.6597436503137326,0,1,0,0.1512899647089634,0.009111315162920573
1388,0.6728908922956532,0.86395847714066,16,3.125,35,0.08061698718175955,0.014774342168638996,1.675318066123744,1,1,0,0.1512899647089634,0.009111315162920573
1389,0.6726585088176362,0.8631437025133957,16,3.125,35,0.07113896883655134,0.015601834500548835,1.6833942866629474,0,0,0,0.1512899647089634,0.009111315162920573
1390,0.6760828325702439,0.8623230896752759,16,3.125,35,0.06265396416064865,0.01660150083695105,1.6926255575171512,0,0,0,0.1512899647089634,0.009111315162920573
1391,0.6752847916763107,0.8614966574434453,16,3.125,35,0.05539511426137815,0.017671348307928866,1.6710119528223983,0,0,0,0.1512899647089634,0.009111315162920573
1392,0.6745619350870483,0.8606644247602924,16,3.125,35,0.05015918603748085,0.018573997363902812,1.7149266748216672,0,0,0,0.1512899647089634,0.009111315162920573
1393,0.6729394643890071,0.8598264106928687,16,3.125,35,0.04431849350101616,0.019566365412813636,1.6947144684999937,0,0,0,0.1512899647089634,0.009111315162920573
1394,0.6749861573053244,0.8589826344323015,16,3.125,36,0.043075346219318605,0.02054101081973539,1.6859377370311293,1,0,0,0.1512899647089634,0.009111315162920573
1395,0.6729753544343781,0.8581331152932036,16,3.125,36,0.0379956480792665,0.021621802053695002,1.7138667858222134,0,0,0,0.1512899647089634,0.009111315162920573
1396,0.6780617839720188,0.8572778727130786,16,3.125,36,0.03344828386843923,0.022822808984612156,1.7103710180520537,0,0,0,0.1512899647089634,0.009111315162920573
1397,0.6801364760841166,0.8564169262517229,16,3.125,36,0.029446919539695783,0.02420186117316216,1.7393946875220605,0,0,0,0.1512899647089634,0.009111315162920573
1398,0.6838834132558685,0.8555502955906211,16,3.125,36,0.026026978684066365,0.02567313427093671,1.7209110890591217,0,0,0,0.1512899647089634,0.009111315162920573
1399,0.6877595607826683,0.8546780005323422,16,3.125,36,0.02301474358411883,0.02717455777816207,1.686780022536983,0,0,0,0.1512899647089634,0.009111315162920573
1400,0.6959219030190343,0.8538000609999268,17,2.9411764705882355,35,0.14037660122889467,0.02479365652954142,1.8014543430272207,0,1,0,0.1512899647089634,0.009111315162920573
1401,0.6901020645077935,0.8529164970362735,17,2.9411764705882355,35,0.12423153054085155,0.02289615180904517,1.7749602050419235,0,0,0,0.1512899647089634,0.009111315162920573
1402,0.6915304129424621,0.8520273288035194,17,2.9411764705882355,35,0.10933667624974942,0.021488748668263544,1.7494179707879092,0,0,0,0.1512899647089634,0.009111315162920573
1403,0.6922133317531811,0.8511325765824198,17,2.9411764705882355,36,0.09989799633611368,0.020254334038892225,1.7198007715802135,1,0,0,0.1512899647089634,0.009111315162920573
1404,0.6967671808598545,0.8502322607717199,18,2.7777777777777777,35,0.5647320356968039,0.01916844492847876,1.994235701751991,0,1,0,0.1512899647089634,0.009111315162920573
1405,0.7019590197989273,0.8493264018875252,18,2.7777777777777777,35,0.4969729714129995,0.01839803633815411,1.952231143098231,0,0,0,0.1512899647089634,0.009111315162920573
1406,0.6979130171383017,0.8493018201793427,17,2.9411764705882355,36,0.4388019996667841,0.017577822894560547,1.908816719987894,1,0,1,0.1512899647089634,0.009111315162920573
1407,0.7021740274753264,0.848397910813506,17,2.9411764705882355,36,0.3861692484183349,0.017010204809366394,1.8918531891918686,0,0,0,0.1512899647089634,0.009111315162920573
1408,0.7037702955994295,0.8474885063100069,17,2.9411764705882355,36,0.33989900460447425,0.016620436123410458,1.8790531328683358,0,0,0,0.1512899647089634,0.009111315162920573
1409,0.7027821129242612,0.8465736275343347,17,2.9411764705882355,36,0.2997152257178943,0.01628491635500019,1.8861644330099747,0,0,0,0.1512899647089634,0.009111315162920573
1410,0.7008980086597696,0.845653295466393,17,2.9411764705882355,36,0.2646874417033863,0.01595462788966758,1.8485639382064605,0,0,0,0.1512899647089634,0.009111315162920573
1411,0.7020217513727462,0.8447275311998476,17,2.9411764705882355,36,0.23291532377789398,0.015764254039741733,1.845062799155058,0,0,0,0.1512899647089634,0.009111315162920573
1412,0.7025508556734923,0.843796355941471,17,2.9411764705882355,36,0.20494715346717204,0.015711752490623218,1.8599534957465444,0,0,0,0.1512899647089634,0.009111315162920573
1413,0.7088174230421217,0.8428597910104831,17,2.9411764705882355,36,0.18036611371519404,0.01575151528237426,1.8609585709787972,0,0,0,0.1512899647089634,0.009111315162920573
1414,0.7089469260926498,0.8419178578378897,17,2.9411764705882355,36,0.15882280071044644,0.015839925121937912,1.8318478574885289,0,0,0,0.1512899647089634,0.009111315162920573
1415,0.7121742583549951,0.8409705779658151,17,2.9411764705882355,35,0.14184268423469595,0.015924602363928,1.7860212433375136,0,1,0,0.1512899647089634,0.009111315162920573
1416,0.7121238971572892,0.840017973046832,18,2.7777777777777777,34,0.14439341970635897,0.015393713439609453,1.767322776421337,0,1,0,0.1512899647089634,0.009111315162920573
1417,0.7142887193730765,0.8390600648432901,18,2.7777777777777777,34,0.127080672454893,0.015031833115749491,1.755763446921077,0,0,0,0.1512899647089634,0.009111315162920573
1418,0.7161591855433984,0.8380968752266379,18,2.7777777777777777,34,0.11184647566648938,0.014797507564487344,1.7297441679859997,0,0,0,0.1512899647089634,0.009111315162920573
1419,0.7232483576217392,0.8371284261767434,18,2.7777777777777777,34,0.09843912252853526,0.014658654980605073,1.7210406854567006,0,0,0,0.1512899647089634,0.009111315162920573
1420,0.7282511617505762,0.836154739781212,19,2.6315789473684212,33,0.20214458905109228,0.014551155058703689,1.7645196623853403,0,1,0,0.1512899647089634,0.009111315162920573
1421,0.7324434228355685,0.835175838234697,19,2.6315789473684212,34,0.17884365418107484,0.014409896770834684,1.7737308742246585,1,0,0,0.1512899647089634,0.009111315162920573
1422,0.7293852781041411,0.8341917438382128,19,2.6315789473684212,34,0.15754244202067227,0.01434602499911236,1.7753439764994134,0,0,0,0.1512899647089634,0.009111315162920573
1423,0.7319547282922355,0.8451076967627648,18,2.7777777777777777,35,0.1440826991837824,0.01721823728166923,1.8065635029755271,1,0,1,0.1512899647089634,0.009111315162920573
1424,0.7305094457072591,0.8442075251383674,18,2.7777777777777777,35,0.12678996486438482,0.019696897322485415,1.746659391517574,0,0,0,0.1512899647089634,0.009111315162920573
1425,0.7338377277720852,0.8433019379146393,18,2.7777777777777777,34,0.11327586865207984,0.021700639867898323,1.7339045806404554,0,1,0,0.1512899647089634,0.009111315162920573
1426,0.730595044775804,0.8423909555112187,18,2.7777777777777777,34,0.10040407373037852,0.02333418276671711,1.7726967388251327,0,0,0,0.1512899647089634,0.009111315162920573
1427,0.7346013706369751,0.8414745984625254,18,2.7777777777777777,35,0.09270385117817373,0.024474970141543206,1.7914630316470834,1,0,0,0.1512899647089634,0.009111315162920573
1428,0.7296861396967497,0.8405528874171369,18,2.7777777777777777,35,0.08158746002920879,0.0255290748778198,1.7845830167226597,0,0,0,0.1512899647089634,0.009111315162920573
1429,0.7286007530090179,0.8412324441518586,17,2.9411764705882355,36,0.08922671658698743,0.025970571388248355,1.7962589354810437,1,0,1,0.1512899647089634,0.009111315162920573
1430,0.723966173425777,0.8503560672729588,16,3.125,37,0.19130212442425376,0.022987327779200678,1.8483234538011901,1,0,1,0.1512899647089634,0.009111315162920573
1431,0.7233940879452347,0.849509060601696,17,2.9411764705882355,36,0.45239621595193485,0.02069456173063344,1.9675943639311393,0,1,0,0.1512899647089634,0.009111315162920573
1432,0.7184578501577495,0.8486565896497007,17,2.9411764705882355,36,0.39811288066380507,0.018942906271306615,1.9169852041682673,0,0,0,0.1512899647089634,0.009111315162920573
1433,0.7198799617168449,0.8477986737782712,17,2.9411764705882355,35,0.3514119991776215,0.017612915274968065,1.8679353063340611,0,1,0,0.1512899647089634,0.009111315162920573
1434,0.7164546021582717,0.8469353324664839,17,2.9411764705882355,34,0.31077118043480795,0.016534076690530475,1.823528788381501,0,1,0,0.1512899647089634,0.009111315162920573
1435,0.7098023619842158,0.8460665853106094,17,2.9411764705882355,34,0.2735535774344047,0.01572526591431083,1.766931706551105,0,0,0,0.1512899647089634,0.009111315162920573
1436,0.7034502288682941,0.8451924520235233,17,2.9411764705882355,34,0.24086760857001724,0.015110459529648129,1.7616202352098569,0,0,0,0.1512899647089634,0.009111315162920573
1437,0.7005930636004949,0.8466695807197941,16,3.125,35,0.23179459983358378,0.014553319263667144,1.7794015124510352,1,0,1,0.1512899647089634,0.009111315162920573
1438,0.7040472448604801,0.8458100220661029,16,3.125,35,0.2040176861241165,0.014241665401014535,1.7611541760876335,0,0,0,0.1512899647089634,0.009111315162920573
1439,0.7051666037136318,0.8403736727789246,15,3.3333333333333335,36,0.18630237463717073,0.013718292538980225,1.773839098092175,1,0,1,0.1512899647089634,0.009111315162920573
1440,0.7083553041588597,0.8395091468869175,15,3.3333333333333335,36,0.16395968560415788,0.013402263861402176,1.7281690663448996,0,0,0,0.1512899647089634,0.009111315162920573
1441,0.7138627905931695,0.8386392993023556,15,3.3333333333333335,36,0.14575800967652688,0.013054912265933794,1.7330497470427195,0,0,0,0.1512899647089634,0.009111315162920573
